Values recorded at: 27-Apr-2013 14:16:12

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.641	      1.889	      1.126	      0.002	      0.001	      0.015	      0.499	
       0.572	      1.883	      1.163	      0.002	      0.002	      0.015	      0.495	
       0.537	      1.929	      1.179	      0.002	      0.001	      0.015	      0.493	
       0.560	      1.937	      1.140	      0.002	      0.002	      0.015	      0.495	
       0.543	      2.017	      1.094	      0.002	      0.002	      0.016	      0.501	
       0.544	      1.927	      1.130	      0.002	      0.001	      0.020	      0.512	
       0.565	      1.903	      1.120	      0.002	      0.001	      0.016	      0.498	
       0.548	      1.885	      1.170	      0.002	      0.002	      0.015	      0.514	
       0.536	      1.870	      1.117	      0.001	      0.001	      0.015	      0.489	
       0.612	      2.037	      1.238	      0.002	      0.001	      0.018	      0.506	
       0.550	      2.002	      1.167	      0.003	      0.002	      0.018	      0.558	
       0.564	      1.976	      1.166	      0.002	      0.002	      0.017	      0.509	
       0.569	      1.895	      1.186	      0.002	      0.001	      0.015	      0.493	
       0.550	      1.876	      1.136	      0.002	      0.001	      0.015	      0.488	
       0.538	      1.876	      1.170	      0.002	      0.002	      0.014	      0.488	
       0.559	      1.919	      1.117	      0.002	      0.002	      0.015	      0.485	
       0.550	      1.865	      1.072	      0.002	      0.001	      0.018	      0.536	
       0.556	      1.902	      1.297	      0.002	      0.001	      0.018	      0.520	
       0.567	      1.896	      1.182	      0.002	      0.002	      0.016	      0.498	
       0.550	      1.944	      1.184	      0.002	      0.002	      0.015	      0.489	
       0.551	      1.926	      1.118	      0.002	      0.002	      0.015	      0.490	
       0.655	      1.891	      1.152	      0.002	      0.001	      0.014	      0.493	
       0.616	      1.889	      1.169	      0.002	      0.001	      0.018	      0.516	
       0.540	      2.052	      1.015	      0.002	      0.001	      0.016	      0.499	
       0.552	      1.921	      1.201	      0.002	      0.002	      0.016	      0.498	
       0.553	      1.948	      1.132	      0.002	      0.002	      0.016	      0.498	
       0.550	      1.934	      1.111	      0.002	      0.001	      0.018	      0.499	
       0.551	      1.885	      1.138	      0.002	      0.002	      0.015	      0.515	
       0.555	      1.929	      1.130	      0.002	      0.002	      0.015	      0.539	
       0.560	      1.894	      1.132	      0.002	      0.002	      0.015	      0.501	
       0.553	      2.014	      1.150	      0.002	      0.002	      0.015	      0.484	
       0.551	      1.880	      1.114	      0.002	      0.002	      0.016	      0.483	
       0.536	      1.869	      1.049	      0.002	      0.002	      0.015	      0.482	
       0.573	      1.842	      1.017	      0.002	      0.002	      0.015	      0.490	
       0.559	      1.940	      1.119	      0.002	      0.002	      0.015	      0.501	
       0.563	      2.047	      1.155	      0.002	      0.002	      0.015	      0.490	
       0.562	      1.903	      1.111	      0.002	      0.002	      0.015	      0.490	
       0.577	      1.863	      1.181	      0.002	      0.002	      0.014	      0.490	
       0.559	      1.898	      1.145	      0.002	      0.002	      0.015	      0.491	
       0.559	      1.881	      1.121	      0.002	      0.002	      0.014	      0.483	
       0.545	      1.882	      1.116	      0.002	      0.002	      0.015	      0.487	
       0.553	      1.910	      1.108	      0.002	      0.002	      0.015	      0.484	
       0.577	      1.915	      1.168	      0.002	      0.001	      0.015	      0.483	
       0.554	      1.868	      1.225	      0.002	      0.001	      0.015	      0.494	
       0.552	      1.919	      1.133	      0.002	      0.002	      0.015	      0.487	
       0.549	      1.964	      1.175	      0.002	      0.002	      0.016	      0.489	
       0.542	      1.935	      1.124	      0.002	      0.002	      0.020	      0.532	
       0.542	      1.916	      1.147	      0.002	      0.002	      0.017	      0.504	
       0.550	      1.911	      1.154	      0.002	      0.001	      0.024	      0.561	
       0.540	      2.014	      1.128	      0.002	      0.002	      0.015	      0.513	
       0.542	      1.890	      1.148	      0.002	      0.002	      0.014	      0.482	
       0.535	      2.007	      1.100	      0.002	      0.002	      0.017	      0.508	
       0.572	      1.887	      1.170	      0.002	      0.002	      0.017	      0.495	
       0.548	      1.877	      1.111	      0.002	      0.001	      0.015	      0.492	
       0.556	      1.881	      1.109	      0.002	      0.001	      0.015	      0.486	
       0.538	      2.021	      1.136	      0.002	      0.002	      0.016	      0.504	
       0.556	      1.976	      1.115	      0.002	      0.001	      0.015	      0.483	
       0.562	      1.830	      1.002	      0.002	      0.001	      0.015	      0.491	
       0.547	      1.881	      1.126	      0.002	      0.002	      0.015	      0.489	
       0.539	      1.885	      1.117	      0.002	      0.002	      0.014	      0.484	
       0.550	      2.044	      1.133	      0.002	      0.001	      0.015	      0.494	
       0.593	      1.886	      1.127	      0.002	      0.001	      0.015	      0.501	
       0.573	      1.874	      1.143	      0.002	      0.002	      0.015	      0.488	
       0.541	      1.892	      1.164	      0.002	      0.001	      0.015	      0.489	
       0.667	      1.875	      1.129	      0.002	      0.001	      0.015	      0.495	
       0.557	      1.861	      1.095	      0.002	      0.002	      0.016	      0.489	
       0.564	      1.932	      1.061	      0.002	      0.002	      0.016	      0.495	
       0.545	      1.958	      1.153	      0.002	      0.002	      0.016	      0.495	
       0.541	      1.964	      1.097	      0.002	      0.002	      0.017	      0.501	
       0.561	      1.885	      1.220	      0.002	      0.002	      0.017	      0.529	
       0.542	      1.916	      1.140	      0.002	      0.002	      0.015	      0.510	
       0.541	      1.885	      1.137	      0.002	      0.002	      0.014	      0.506	
       0.548	      1.914	      1.182	      0.002	      0.002	      0.015	      0.485	
       0.556	      1.891	      1.137	      0.002	      0.002	      0.015	      0.489	
       0.570	      1.836	      0.993	      0.002	      0.002	      0.014	      0.480	
       0.567	      2.109	      1.171	      0.002	      0.002	      0.015	      0.503	
       0.556	      1.886	      1.113	      0.002	      0.002	      0.015	      0.485	
       0.564	      1.957	      1.207	      0.002	      0.002	      0.015	      0.490	
       0.541	      1.875	      1.143	      0.002	      0.002	      0.014	      0.486	
       0.554	      1.892	      1.110	      0.002	      0.002	      0.015	      0.482	
       0.544	      1.937	      1.155	      0.002	      0.002	      0.016	      0.490	
       0.578	      1.929	      1.130	      0.002	      0.002	      0.015	      0.540	
       0.544	      2.001	      1.185	      0.003	      0.001	      0.015	      0.491	
       0.545	      1.957	      1.134	      0.002	      0.002	      0.015	      0.485	
       0.556	      1.893	      1.123	      0.002	      0.002	      0.015	      0.493	
       0.564	      2.030	      1.055	      0.002	      0.001	      0.015	      0.488	
       0.565	      1.929	      1.144	      0.002	      0.002	      0.016	      0.487	
       0.572	      1.915	      1.213	      0.002	      0.002	      0.015	      0.496	
       0.545	      1.952	      1.198	      0.002	      0.001	      0.017	      0.520	
       0.544	      1.945	      1.166	      0.002	      0.002	      0.015	      0.504	
 
