Values recorded at: 01-May-2013 10:09:31

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       1.613	      1.730	      0.933	      0.001	      0.139	      0.002	      0.394	
       1.606	      1.678	      0.950	      0.041	      0.102	      0.001	      0.384	
       1.562	      1.687	      0.929	      0.001	      0.140	      0.002	      0.382	
       1.602	      1.696	      0.977	      0.001	      0.100	      0.002	      0.384	
       1.596	      1.692	      0.928	      0.001	      0.144	      0.002	      0.387	
       1.588	      1.701	      0.927	      0.000	      0.147	      0.002	      0.387	
       1.603	      1.664	      0.934	      0.001	      0.101	      0.002	      0.394	
       1.589	      1.701	      0.924	      0.001	      0.140	      0.002	      0.383	
       1.556	      1.698	      0.929	      0.001	      0.140	      0.001	      0.389	
       1.563	      1.677	      0.990	      0.001	      0.098	      0.002	      0.393	
       1.547	      1.676	      1.020	      0.001	      0.098	      0.002	      0.386	
       1.840	      1.692	      0.934	      0.001	      0.141	      0.002	      0.388	
       1.682	      1.669	      1.060	      0.001	      0.096	      0.002	      0.390	
       1.578	      1.705	      0.943	      0.000	      0.266	      0.002	      0.389	
       1.586	      1.751	      0.936	      0.036	      0.104	      0.002	      0.392	
       1.572	      1.699	      0.924	      0.001	      0.141	      0.003	      0.492	
       1.587	      1.845	      0.984	      0.001	      0.099	      0.002	      0.389	
       1.547	      1.679	      0.933	      0.001	      0.142	      0.002	      0.384	
       1.556	      1.721	      0.926	      0.000	      0.143	      0.002	      0.384	
       1.562	      1.689	      0.945	      0.035	      0.101	      0.002	      0.386	
       1.574	      1.689	      0.942	      0.001	      0.139	      0.002	      0.381	
       1.565	      1.693	      0.934	      0.001	      0.143	      0.002	      0.382	
       1.563	      1.689	      0.942	      0.038	      0.102	      0.002	      0.385	
       1.557	      1.690	      0.932	      0.001	      0.144	      0.002	      0.384	
       1.559	      1.704	      0.929	      0.001	      0.142	      0.002	      0.389	
       1.557	      1.694	      0.928	      0.001	      0.148	      0.002	      0.385	
       1.837	      1.730	      0.940	      0.001	      0.142	      0.002	      0.393	
       1.594	      1.704	      1.074	      0.001	      0.097	      0.002	      0.392	
       1.572	      1.735	      0.950	      0.043	      0.107	      0.002	      0.397	
       1.607	      1.739	      1.028	      0.001	      0.097	      0.002	      0.389	
       1.557	      1.700	      0.932	      0.001	      0.143	      0.002	      0.465	
       1.575	      1.691	      0.936	      0.001	      0.148	      0.002	      0.402	
       1.575	      1.737	      0.920	      0.001	      0.144	      0.002	      0.386	
       1.566	      1.723	      0.931	      0.001	      0.145	      0.001	      0.387	
       1.589	      1.678	      0.941	      0.001	      0.145	      0.002	      0.385	
       1.587	      1.855	      0.933	      0.001	      0.145	      0.001	      0.387	
       1.569	      1.707	      0.931	      0.001	      0.140	      0.002	      0.386	
       1.573	      1.699	      0.927	      0.000	      0.148	      0.001	      0.386	
       1.578	      1.693	      0.937	      0.001	      0.145	      0.002	      0.387	
       1.595	      1.699	      1.024	      0.001	      0.095	      0.001	      0.384	
       1.542	      1.732	      0.931	      0.001	      0.142	      0.002	      0.387	
       1.576	      1.676	      1.032	      0.001	      0.144	      0.002	      0.391	
       1.578	      1.739	      0.902	      0.001	      0.143	      0.002	      0.392	
       1.566	      1.788	      0.925	      0.000	      0.141	      0.002	      0.388	
       1.539	      1.252	      0.672	      0.000	      0.091	      0.002	      0.311	
       1.238	      1.195	      0.607	      0.001	      0.083	      0.002	      0.309	
       1.235	      1.188	      0.595	      0.000	      0.081	      0.002	      0.307	
       1.338	      1.348	      0.718	      0.001	      0.090	      0.002	      0.304	
       1.326	      1.453	      0.701	      0.001	      0.087	      0.002	      0.307	
       1.276	      1.177	      0.608	      0.000	      0.087	      0.002	      0.303	
       1.212	      1.158	      0.590	      0.001	      0.078	      0.001	      0.291	
       1.323	      1.327	      0.685	      0.000	      0.080	      0.001	      0.284	
       1.288	      1.375	      0.699	      0.000	      0.080	      0.001	      0.301	
       1.245	      1.389	      0.690	      0.000	      0.086	      0.002	      0.306	
       1.225	      1.495	      0.693	      0.001	      0.086	      0.001	      0.295	
       1.265	      1.359	      0.780	      0.000	      0.084	      0.001	      0.293	
       1.252	      1.428	      0.721	      0.000	      0.076	      0.001	      0.301	
