Values recorded at: 29-Apr-2013 19:59:57

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       1.127	      0.967	      0.579	      0.001	      0.464	      0.002	      0.295	
       0.814	      0.993	      0.686	      0.000	      0.520	      0.002	      0.357	
       0.909	      0.990	      1.242	      0.001	      0.577	      0.003	      0.325	
       0.874	      0.962	      0.852	      0.000	      0.479	      0.002	      0.294	
       0.931	      1.031	      0.710	      0.001	      1.369	      0.002	      0.320	
       0.807	      0.961	      0.862	      0.002	      1.112	      0.002	      0.347	
       0.957	      1.006	      1.088	      0.001	      0.958	      0.002	      0.309	
       0.770	      1.001	      0.687	      0.001	      0.508	      0.002	      0.286	
       1.377	      1.260	      0.946	      0.001	      0.459	      0.002	      0.300	
       0.737	      0.950	      0.585	      0.001	      0.520	      0.002	      0.287	
       1.122	      0.988	      0.971	      0.000	      0.484	      0.002	      0.288	
       0.757	      1.122	      0.642	      0.000	      0.572	      0.002	      0.586	
       1.656	      0.996	      0.744	      0.000	      0.451	      0.002	      0.295	
       0.856	      0.965	      0.622	      0.001	      0.507	      0.002	      0.291	
       0.784	      0.974	      0.579	      0.000	      0.494	      0.002	      0.297	
       0.771	      0.963	      0.714	      0.001	      0.514	      0.001	      0.286	
       0.773	      0.951	      0.679	      0.001	      0.491	      0.002	      0.285	
       0.781	      0.978	      0.619	      0.000	      0.511	      0.002	      0.303	
       0.823	      0.945	      0.687	      0.000	      0.529	      0.002	      0.277	
       0.772	      0.981	      0.608	      0.000	      0.488	      0.002	      0.302	
       0.773	      1.025	      0.677	      0.000	      0.599	      0.006	      0.354	
       0.818	      1.108	      0.804	      0.001	      0.935	      0.003	      0.362	
       0.753	      0.983	      0.691	      0.001	      0.515	      0.001	      0.300	
       0.770	      0.994	      0.692	      0.000	      0.578	      0.002	      0.304	
       0.753	      1.020	      0.689	      0.000	      0.518	      0.002	      0.377	
       1.235	      1.134	      0.765	      0.001	      1.572	      0.002	      0.316	
       0.770	      0.985	      0.883	      0.001	      0.581	      0.002	      0.338	
       0.782	      0.972	      0.686	      0.000	      0.543	      0.001	      0.300	
       0.735	      0.974	      0.577	      0.001	      0.497	      0.001	      0.399	
       0.738	      1.115	      0.744	      0.000	      0.591	      0.002	      0.355	
       1.173	      0.946	      0.712	      0.000	      0.454	      0.002	      0.302	
       1.321	      0.984	      0.792	      0.000	      0.456	      0.002	      0.281	
       0.822	      1.063	      0.616	      0.001	      1.072	      0.004	      0.590	
       0.812	      1.096	      0.680	      0.001	      0.735	      0.002	      0.321	
       0.879	      1.131	      0.723	      0.000	      0.532	      0.002	      0.332	
       0.991	      0.958	      0.597	      0.001	      0.491	      0.002	      0.294	
