Values recorded at: 17-Oct-2013 15:01:33

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.315	      3.737	      0.292	      0.001	      0.000	      0.017	      0.446	
       0.322	      3.483	      0.298	      0.001	      0.001	      0.014	      0.424	
       0.330	      3.641	      0.258	      0.001	      0.000	      0.014	      0.470	
       0.309	      3.438	      0.264	      0.001	      0.000	      0.013	      0.397	
       0.310	      3.772	      0.282	      0.001	      0.001	      0.014	      0.424	
       0.316	      3.575	      0.337	      0.001	      0.000	      0.013	      0.423	
       0.311	      3.566	      0.288	      0.001	      0.001	      0.054	      0.416	
       0.304	      3.509	      0.257	      0.001	      0.001	      0.013	      0.412	
       0.321	      3.581	      0.257	      0.001	      0.001	      0.012	      0.385	
       0.298	      3.647	      0.293	      0.001	      0.000	      0.012	      0.421	
       0.300	      3.715	      0.255	      0.001	      0.001	      0.014	      0.420	
       0.305	      3.512	      0.259	      0.001	      0.001	      0.013	      0.425	
       0.332	      3.591	      0.275	      0.001	      0.001	      0.017	      0.425	
       0.328	      3.442	      0.273	      0.001	      0.001	      0.016	      0.436	
       0.313	      3.542	      0.303	      0.001	      0.000	      0.012	      0.419	
       0.310	      3.605	      0.256	      0.001	      0.001	      0.013	      0.664	
 
